stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-01-18,22:05:00,India,M,65,42,Hispanic,Seatbelt,DUI,1,Vehicle Search,Warning,0,0-15 Min,1,TN11UH9751
2020-01-18,22:06:00,India,M,54,80,Other,Drunk Driving,Other,0,Vehicle Search,Warning,1,30+ Min,0,UP68TX7232
2020-01-18,22:07:00,Canada,F,46,72,Black,Seatbelt,DUI,1,Vehicle Search,Arrest,1,0-15 Min,1,UP15EX1370
2020-01-18,22:08:00,India,F,50,25,Asian,Other,Speeding,1,Vehicle Search,Ticket,0,30+ Min,1,MH33MQ3766
2020-01-18,22:09:00,USA,F,20,63,Other,Speeding,Signal,0,Vehicle Search,Ticket,0,0-15 Min,1,UP79YE1556
2020-01-18,22:10:00,India,F,19,74,Hispanic,Other,Signal,0,Vehicle Search,Ticket,1,30+ Min,1,KA92DT8949
2020-01-18,22:11:00,India,F,56,26,White,Other,Seatbelt,1,Vehicle Search,Ticket,0,0-15 Min,0,TN27JH9393
2020-01-18,22:12:00,India,M,27,36,Asian,Signal Violation,Seatbelt,0,Vehicle Search,Arrest,0,0-15 Min,0,KA67JR6393
2020-01-18,22:13:00,India,F,36,53,Asian,Signal Violation,Seatbelt,1,Vehicle Search,Warning,1,30+ Min,0,DL19GW8113
2020-01-18,22:14:00,India,F,70,42,Hispanic,Signal Violation,Other,0,Vehicle Search,Ticket,0,30+ Min,0,MH29PY4854
2020-01-18,22:15:00,India,F,56,66,Asian,Seatbelt,Signal,1,Vehicle Search,Ticket,1,30+ Min,0,UP15JI7711
2020-01-18,22:16:00,USA,F,73,75,Asian,Speeding,DUI,0,Vehicle Search,Arrest,0,30+ Min,0,GJ36DH9919
2020-01-18,22:17:00,India,F,71,52,Hispanic,Signal Violation,Seatbelt,1,Vehicle Search,Arrest,1,16-30 Min,1,TN28OY4606
2020-01-18,22:18:00,India,F,56,58,Other,Speeding,Signal,1,Vehicle Search,Arrest,1,0-15 Min,1,TN29NP1517
2020-01-18,22:19:00,India,M,57,74,Other,Signal Violation,Other,0,Frisk,Warning,1,16-30 Min,1,GJ99NF3748
2020-01-18,22:20:00,USA,M,43,47,Black,Speeding,Seatbelt,0,Frisk,Arrest,1,30+ Min,1,UP41FU3782
2020-01-18,22:21:00,USA,M,74,50,White,Drunk Driving,DUI,1,Frisk,Ticket,0,16-30 Min,1,TN78WS8648
2020-01-18,22:22:00,India,M,71,51,Other,Signal Violation,Speeding,0,Vehicle Search,Warning,1,16-30 Min,1,GJ35PW3378
2020-01-18,22:23:00,USA,F,26,79,Other,Speeding,Signal,0,Vehicle Search,Arrest,0,0-15 Min,1,UP55TA7371
2020-01-18,22:24:00,USA,M,21,66,Black,Seatbelt,Seatbelt,0,Frisk,Ticket,0,30+ Min,1,DL29NU7742
2020-01-18,22:25:00,India,M,72,41,Asian,Drunk Driving,Speeding,0,Frisk,Arrest,0,30+ Min,0,DL16VE9586
2020-01-18,22:26:00,India,M,34,57,Black,Seatbelt,Seatbelt,1,Vehicle Search,Ticket,1,30+ Min,0,MH68EQ8442
2020-01-18,22:27:00,Canada,M,22,38,Hispanic,Other,Speeding,1,Vehicle Search,Arrest,1,30+ Min,0,RJ73OR1858
2020-01-18,22:28:00,India,M,74,38,Other,Other,Other,0,Vehicle Search,Arrest,0,16-30 Min,0,UP86KW7226
2020-01-18,22:29:00,Canada,M,35,37,Hispanic,Drunk Driving,Signal,0,Vehicle Search,Ticket,1,16-30 Min,0,MH26CY1063
2020-01-18,22:30:00,India,F,67,45,Asian,Drunk Driving,Seatbelt,0,Vehicle Search,Arrest,0,16-30 Min,1,UP72QN7523
2020-01-18,22:31:00,USA,M,27,63,Other,Speeding,Speeding,0,Vehicle Search,Warning,0,0-15 Min,1,WB16WM2601
2020-01-18,22:32:00,USA,M,37,34,Other,Drunk Driving,Speeding,1,Frisk,Warning,0,0-15 Min,1,DL81UZ6109
2020-01-18,22:33:00,USA,F,72,71,Black,Signal Violation,Other,1,Frisk,Warning,1,30+ Min,0,WB29IT6544
2020-01-18,22:34:00,Canada,M,22,62,White,Seatbelt,Seatbelt,1,Vehicle Search,Warning,1,16-30 Min,0,GJ24OA1945
2020-01-18,22:35:00,Canada,F,37,26,White,Seatbelt,Signal,1,Vehicle Search,Arrest,0,16-30 Min,0,WB50WX5397
2020-01-18,22:36:00,India,F,44,59,Black,Speeding,Seatbelt,0,Vehicle Search,Warning,1,30+ Min,0,WB48QV5997
2020-01-18,22:37:00,Canada,F,70,36,Asian,Drunk Driving,Signal,1,Vehicle Search,Arrest,0,16-30 Min,1,DL37SF9589
2020-01-18,22:38:00,India,F,68,27,Hispanic,Drunk Driving,Signal,1,Vehicle Search,Ticket,1,30+ Min,0,MH83NH1998
2020-01-18,22:39:00,USA,M,72,31,Black,Signal Violation,Signal,0,Frisk,Warning,1,30+ Min,1,MH68KF4823
2020-01-18,22:40:00,USA,F,31,42,Asian,Drunk Driving,Seatbelt,1,Frisk,Arrest,1,30+ Min,1,GJ95UQ3012
2020-01-18,22:41:00,India,F,64,43,Black,Other,DUI,0,Vehicle Search,Warning,1,16-30 Min,1,DL24UU7708
2020-01-18,22:42:00,Canada,M,62,64,Hispanic,Speeding,DUI,0,Vehicle Search,Ticket,1,0-15 Min,1,WB40ZN1051
2020-01-18,22:43:00,Canada,F,23,67,Asian,Drunk Driving,DUI,1,Vehicle Search,Ticket,1,0-15 Min,1,MH12DZ4755
2020-01-18,22:44:00,Canada,F,24,40,Asian,Other,Speeding,1,Vehicle Search,Warning,1,30+ Min,1,RJ56JX1362
2020-01-18,22:45:00,USA,F,52,56,Black,Drunk Driving,Seatbelt,0,Frisk,Ticket,1,0-15 Min,1,UP31VT3250
2020-01-18,22:46:00,Canada,F,42,79,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Warning,0,16-30 Min,0,UP77JW7706
2020-01-18,22:47:00,India,M,40,32,Black,Signal Violation,Signal,0,Vehicle Search,Arrest,0,0-15 Min,1,RJ50BO9227
2020-01-18,22:48:00,India,F,61,23,Hispanic,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,1,0-15 Min,0,KA99HU1506
2020-01-18,22:49:00,India,M,50,33,Hispanic,Drunk Driving,Other,0,Vehicle Search,Warning,0,30+ Min,0,MH75BZ1764
2020-01-18,22:50:00,USA,M,47,44,Black,Drunk Driving,DUI,0,Vehicle Search,Ticket,1,0-15 Min,0,RJ17TS1135
2020-01-18,22:51:00,India,F,59,32,Other,Seatbelt,Speeding,1,Vehicle Search,Ticket,1,30+ Min,1,KA19YI2599
2020-01-18,22:52:00,USA,M,55,23,Black,Other,Seatbelt,0,Frisk,Ticket,1,30+ Min,1,WB48FL4406
2020-01-18,22:53:00,India,M,20,66,Other,Other,Speeding,0,Vehicle Search,Arrest,0,30+ Min,1,GJ39BS6327
2020-01-18,22:54:00,India,M,24,55,Hispanic,Drunk Driving,Signal,0,Vehicle Search,Arrest,1,30+ Min,0,GJ49WC9426
2020-01-18,22:55:00,USA,F,25,78,Hispanic,Seatbelt,DUI,1,Frisk,Warning,1,0-15 Min,1,TN20AR7352
2020-01-18,22:56:00,USA,F,26,35,White,Seatbelt,Seatbelt,1,Frisk,Warning,0,16-30 Min,0,TN54CM4449
2020-01-18,22:57:00,USA,F,64,39,Hispanic,Drunk Driving,DUI,1,Frisk,Ticket,1,0-15 Min,0,MH99GV8717
2020-01-18,22:58:00,India,F,38,62,Black,Drunk Driving,Seatbelt,1,Frisk,Warning,0,30+ Min,1,KA37VI4963
2020-01-18,22:59:00,USA,F,19,60,White,Signal Violation,Seatbelt,1,Frisk,Ticket,0,30+ Min,0,KA90PQ6571
2020-01-18,23:00:00,Canada,M,46,43,Hispanic,Seatbelt,DUI,1,Frisk,Ticket,1,16-30 Min,0,RJ66EG3280
2020-01-18,23:01:00,USA,M,34,66,Other,Signal Violation,Other,1,Frisk,Warning,0,0-15 Min,0,WB30ZT5844
2020-01-18,23:02:00,India,F,53,77,White,Drunk Driving,Speeding,1,Frisk,Arrest,1,16-30 Min,1,UP78JD9571
2020-01-18,23:03:00,USA,F,40,37,Black,Other,Speeding,0,Frisk,Arrest,0,16-30 Min,0,WB34KL2932
2020-01-18,23:04:00,Canada,F,67,76,Hispanic,Seatbelt,Signal,1,Vehicle Search,Arrest,1,16-30 Min,0,TN46FQ3745
2020-01-18,23:05:00,USA,F,62,61,Black,Seatbelt,DUI,0,Vehicle Search,Arrest,0,0-15 Min,1,WB59AX2106
2020-01-18,23:06:00,Canada,F,32,45,Asian,Other,Speeding,0,Vehicle Search,Warning,1,0-15 Min,1,KA40OR9045
2020-01-18,23:07:00,India,F,75,56,Asian,Other,DUI,0,Frisk,Arrest,0,16-30 Min,1,TN93FB6166
2020-01-18,23:08:00,USA,F,69,41,Asian,Drunk Driving,Signal,0,Vehicle Search,Ticket,0,0-15 Min,0,TN93ME5517
2020-01-18,23:09:00,Canada,M,43,71,Black,Seatbelt,DUI,1,Vehicle Search,Arrest,0,16-30 Min,0,KA44ZI1872
2020-01-18,23:10:00,Canada,F,37,69,Asian,Drunk Driving,Signal,1,Vehicle Search,Warning,1,16-30 Min,0,UP64OM9338
2020-01-18,23:11:00,India,F,62,59,Black,Signal Violation,Speeding,0,Vehicle Search,Ticket,1,30+ Min,0,UP97FE6705
2020-01-18,23:12:00,USA,M,41,76,Other,Signal Violation,DUI,0,Frisk,Ticket,1,0-15 Min,1,DL41OR7635
2020-01-18,23:13:00,USA,M,62,43,Black,Other,Speeding,1,Frisk,Arrest,1,16-30 Min,0,DL46HO5791
2020-01-18,23:14:00,USA,F,55,32,Black,Seatbelt,Other,1,Frisk,Warning,0,16-30 Min,1,MH75ED6057
2020-01-18,23:15:00,Canada,M,79,40,Black,Seatbelt,Other,1,Frisk,Warning,1,16-30 Min,1,WB26JU6667
2020-01-18,23:16:00,India,F,51,19,White,Other,Signal,0,Frisk,Ticket,0,30+ Min,0,DL54BP8138
2020-01-18,23:17:00,Canada,F,63,38,Asian,Drunk Driving,Speeding,0,Vehicle Search,Warning,1,30+ Min,1,WB71NS6458
2020-01-18,23:18:00,USA,M,68,79,White,Signal Violation,Other,0,Frisk,Warning,1,0-15 Min,0,TN23XX4055
2020-01-18,23:19:00,India,M,68,77,Hispanic,Speeding,DUI,1,Vehicle Search,Warning,0,16-30 Min,1,DL10RC1211
2020-01-18,23:20:00,India,M,74,56,Other,Signal Violation,DUI,1,Frisk,Arrest,1,30+ Min,0,WB43XT1119
2020-01-18,23:21:00,India,F,50,33,Asian,Seatbelt,DUI,0,Vehicle Search,Arrest,1,30+ Min,0,TN74GN8724
2020-01-18,23:22:00,USA,M,67,19,Other,Other,Seatbelt,0,Vehicle Search,Arrest,0,30+ Min,1,WB19LV6039
2020-01-18,23:23:00,USA,F,78,51,Hispanic,Other,Signal,0,Vehicle Search,Arrest,1,16-30 Min,1,UP28ET6403
2020-01-18,23:24:00,India,M,48,22,Hispanic,Other,Seatbelt,1,Frisk,Arrest,1,16-30 Min,0,WB49YI6003
2020-01-18,23:25:00,USA,F,67,51,Asian,Drunk Driving,DUI,0,Frisk,Warning,0,16-30 Min,1,KA30EK3008
2020-01-18,23:26:00,USA,F,79,57,Asian,Speeding,Signal,0,Frisk,Warning,0,30+ Min,0,RJ57YY4257
2020-01-18,23:27:00,India,M,64,49,Hispanic,Speeding,Speeding,1,Vehicle Search,Warning,1,30+ Min,1,WB42PN6702
2020-01-18,23:28:00,India,F,31,59,Hispanic,Signal Violation,Seatbelt,1,Vehicle Search,Warning,0,0-15 Min,1,KA41AN1254
2020-01-18,23:29:00,India,F,55,25,Other,Drunk Driving,Signal,1,Vehicle Search,Warning,0,16-30 Min,0,RJ28MB5121
2020-01-18,23:30:00,Canada,F,51,63,Asian,Signal Violation,DUI,0,Vehicle Search,Arrest,1,16-30 Min,0,DL69VD1046
2020-01-18,23:31:00,Canada,F,23,63,Asian,Other,Speeding,1,Vehicle Search,Warning,0,0-15 Min,1,UP73HL3416
2020-01-18,23:32:00,USA,M,41,68,Black,Signal Violation,Other,0,Vehicle Search,Ticket,1,0-15 Min,0,GJ98AH1028
2020-01-18,23:33:00,India,F,56,78,Asian,Other,DUI,1,Vehicle Search,Ticket,1,0-15 Min,0,DL30NF3312
2020-01-18,23:34:00,India,F,78,72,Asian,Signal Violation,Other,0,Vehicle Search,Ticket,1,30+ Min,0,TN90HW9821
2020-01-18,23:35:00,Canada,M,31,77,Black,Seatbelt,Speeding,0,Vehicle Search,Ticket,0,0-15 Min,0,RJ12GW5142
2020-01-18,23:36:00,India,M,33,72,Asian,Signal Violation,Speeding,1,Frisk,Arrest,1,0-15 Min,1,WB57AW2004
2020-01-18,23:37:00,Canada,F,37,40,Black,Speeding,Speeding,1,Frisk,Ticket,0,16-30 Min,0,UP90AI8164
2020-01-18,23:38:00,India,F,49,26,White,Drunk Driving,Other,0,Frisk,Arrest,1,16-30 Min,0,RJ33AL9761
2020-01-18,23:39:00,USA,M,80,51,Hispanic,Drunk Driving,Signal,0,Vehicle Search,Arrest,0,16-30 Min,1,RJ25XZ2890
2020-01-18,23:40:00,Canada,F,54,46,Black,Signal Violation,Seatbelt,0,Frisk,Ticket,0,0-15 Min,0,KA94TO2382
2020-01-18,23:41:00,Canada,M,25,30,Asian,Drunk Driving,DUI,1,Frisk,Ticket,1,30+ Min,1,DL33JW2880
2020-01-18,23:42:00,USA,M,19,65,White,Signal Violation,Signal,0,Vehicle Search,Ticket,0,0-15 Min,0,TN47IZ7434
2020-01-18,23:43:00,India,M,76,72,Black,Seatbelt,Other,1,Frisk,Warning,0,0-15 Min,1,TN14VE5317
2020-01-18,23:44:00,USA,F,43,65,White,Drunk Driving,Signal,1,Frisk,Warning,1,30+ Min,1,KA94PK3684
2020-01-18,23:45:00,USA,M,78,19,Black,Signal Violation,Other,1,Frisk,Ticket,0,16-30 Min,0,MH39AK8375
2020-01-18,23:46:00,India,F,22,41,Hispanic,Seatbelt,Seatbelt,0,Frisk,Warning,1,30+ Min,1,UP97PE9289
2020-01-18,23:47:00,Canada,M,64,58,Other,Other,Seatbelt,1,Frisk,Ticket,1,16-30 Min,0,TN70XW5648
2020-01-18,23:48:00,India,M,25,51,Black,Signal Violation,Seatbelt,1,Vehicle Search,Warning,1,0-15 Min,1,RJ51EZ8059
2020-01-18,23:49:00,USA,M,37,74,Asian,Signal Violation,Other,0,Vehicle Search,Warning,1,0-15 Min,0,WB31YU1353
2020-01-18,23:50:00,Canada,F,33,71,Hispanic,Drunk Driving,Seatbelt,1,Vehicle Search,Ticket,0,16-30 Min,0,DL59LL8801
2020-01-18,23:51:00,India,F,28,23,Asian,Speeding,DUI,1,Vehicle Search,Arrest,0,16-30 Min,1,TN87PW3746
2020-01-18,23:52:00,India,F,73,22,Black,Seatbelt,Other,1,Frisk,Arrest,0,16-30 Min,0,DL24WM1690
2020-01-18,23:53:00,Canada,F,58,30,Black,Other,Seatbelt,0,Vehicle Search,Ticket,1,30+ Min,0,KA93IG4294
2020-01-18,23:54:00,Canada,F,46,40,Other,Drunk Driving,Signal,1,Frisk,Warning,0,30+ Min,0,MH11ZM3528
2020-01-18,23:55:00,India,M,37,47,White,Other,Speeding,1,Vehicle Search,Arrest,0,16-30 Min,1,UP61AF5703
2020-01-18,23:56:00,India,F,40,33,Other,Speeding,DUI,0,Frisk,Warning,1,0-15 Min,0,RJ88YZ8171
2020-01-18,23:57:00,Canada,F,77,62,White,Other,Other,0,Frisk,Arrest,1,30+ Min,1,WB25IS7621
2020-01-18,23:58:00,USA,F,68,47,Asian,Seatbelt,Other,0,Vehicle Search,Ticket,1,16-30 Min,1,MH44HC2776
2020-01-18,23:59:00,Canada,M,50,60,Asian,Drunk Driving,Signal,0,Vehicle Search,Arrest,0,30+ Min,1,UP15QX9029
2020-01-19,00:00:00,Canada,M,54,79,White,Signal Violation,Seatbelt,0,Frisk,Arrest,1,30+ Min,1,MH35UM2424
2020-01-19,00:01:00,India,F,70,26,Asian,Drunk Driving,Speeding,1,Frisk,Arrest,1,30+ Min,1,UP25YF6359
2020-01-19,00:02:00,India,F,62,42,Black,Drunk Driving,Speeding,1,Vehicle Search,Arrest,1,30+ Min,0,MH54AY6504
2020-01-19,00:03:00,Canada,M,71,36,Hispanic,Other,Signal,0,Vehicle Search,Arrest,0,0-15 Min,0,GJ55ZF8570
2020-01-19,00:04:00,Canada,F,41,54,White,Other,Other,0,Frisk,Warning,1,30+ Min,1,TN89CT7017
2020-01-19,00:05:00,Canada,F,65,50,Black,Drunk Driving,Speeding,0,Vehicle Search,Ticket,0,30+ Min,0,TN46ZP2841
2020-01-19,00:06:00,India,F,78,53,Black,Seatbelt,Seatbelt,1,Frisk,Arrest,0,16-30 Min,1,DL51UO8958
2020-01-19,00:07:00,USA,M,34,61,Black,Speeding,Signal,0,Frisk,Ticket,1,30+ Min,0,DL63JW7894
2020-01-19,00:08:00,USA,M,63,18,White,Other,Speeding,1,Vehicle Search,Ticket,1,30+ Min,0,DL92UE6239
2020-01-19,00:09:00,India,M,22,77,Black,Drunk Driving,Other,1,Vehicle Search,Arrest,1,16-30 Min,0,UP79RN7023
2020-01-19,00:10:00,Canada,M,50,46,Black,Drunk Driving,Speeding,1,Vehicle Search,Ticket,0,0-15 Min,0,DL75BD4732
2020-01-19,00:11:00,Canada,F,43,34,Hispanic,Signal Violation,DUI,1,Frisk,Arrest,0,16-30 Min,1,MH73VV7101
2020-01-19,00:12:00,Canada,F,53,38,Other,Speeding,Speeding,1,Frisk,Warning,1,30+ Min,1,MH56DR4274
2020-01-19,00:13:00,USA,F,41,35,Asian,Drunk Driving,DUI,0,Frisk,Ticket,1,30+ Min,0,KA50UA1597
2020-01-19,00:14:00,Canada,F,71,21,Hispanic,Speeding,Other,0,Frisk,Arrest,0,16-30 Min,1,RJ65QE4424
2020-01-19,00:15:00,India,M,32,67,White,Drunk Driving,Speeding,0,Frisk,Arrest,1,30+ Min,1,MH45DH6347
2020-01-19,00:16:00,India,M,55,76,White,Drunk Driving,Other,0,Vehicle Search,Ticket,0,0-15 Min,1,UP74JP5384
2020-01-19,00:17:00,USA,F,18,62,Hispanic,Other,Seatbelt,1,Frisk,Arrest,0,0-15 Min,1,WB73YT6454
2020-01-19,00:18:00,USA,M,18,29,Hispanic,Speeding,Speeding,0,Frisk,Ticket,1,16-30 Min,0,WB90DK3962
2020-01-19,00:19:00,USA,M,54,30,Other,Drunk Driving,Signal,1,Vehicle Search,Arrest,1,0-15 Min,0,MH54NR8374
2020-01-19,00:20:00,USA,F,73,73,Hispanic,Other,Speeding,0,Frisk,Warning,1,16-30 Min,1,TN88KQ1022
2020-01-19,00:21:00,Canada,M,27,27,Asian,Signal Violation,Signal,1,Vehicle Search,Warning,0,0-15 Min,1,TN35OR3457
2020-01-19,00:22:00,Canada,M,29,61,Asian,Other,Seatbelt,0,Vehicle Search,Ticket,0,30+ Min,1,KA81AD8735
2020-01-19,00:23:00,Canada,M,69,48,White,Signal Violation,Seatbelt,0,Vehicle Search,Arrest,1,16-30 Min,1,GJ89EC8412
2020-01-19,00:24:00,India,F,18,35,Other,Seatbelt,Seatbelt,0,Vehicle Search,Warning,1,30+ Min,1,DL49BL6017
2020-01-19,00:25:00,USA,F,34,43,Asian,Drunk Driving,Signal,0,Vehicle Search,Ticket,1,16-30 Min,0,UP80PP3116
2020-01-19,00:26:00,USA,F,26,68,White,Drunk Driving,Other,1,Vehicle Search,Ticket,0,30+ Min,1,DL69LM9746
2020-01-19,00:27:00,USA,M,56,45,Asian,Seatbelt,Seatbelt,1,Vehicle Search,Arrest,1,30+ Min,1,TN51FL7697
2020-01-19,00:28:00,USA,F,49,69,Other,Other,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,GJ33FF3331
2020-01-19,00:29:00,USA,M,58,36,Black,Speeding,Other,0,Vehicle Search,Warning,1,16-30 Min,1,KA30OG9121
2020-01-19,00:30:00,Canada,F,62,73,Black,Seatbelt,DUI,1,Vehicle Search,Ticket,1,16-30 Min,1,RJ21MT8235
2020-01-19,00:31:00,Canada,F,54,75,Other,Drunk Driving,DUI,0,Vehicle Search,Ticket,1,30+ Min,1,TN59YT3705
2020-01-19,00:32:00,India,M,62,69,Black,Seatbelt,Other,0,Vehicle Search,Warning,0,30+ Min,0,WB11DQ2848
2020-01-19,00:33:00,USA,F,66,30,Asian,Signal Violation,Speeding,1,Vehicle Search,Arrest,0,30+ Min,0,MH49XO2285
2020-01-19,00:34:00,India,F,40,38,Other,Drunk Driving,Speeding,1,Frisk,Warning,1,30+ Min,0,UP90RM4765
2020-01-19,00:35:00,Canada,F,63,18,Black,Other,Other,1,Vehicle Search,Ticket,0,0-15 Min,0,UP32JH4588
2020-01-19,00:36:00,Canada,F,59,71,Other,Speeding,Speeding,1,Vehicle Search,Ticket,1,0-15 Min,0,UP69VE4354
2020-01-19,00:37:00,USA,M,34,72,Black,Signal Violation,Seatbelt,0,Vehicle Search,Warning,1,0-15 Min,1,DL24KC7028
2020-01-19,00:38:00,USA,F,40,70,Asian,Other,Other,1,Vehicle Search,Ticket,0,16-30 Min,0,RJ74WU1528
2020-01-19,00:39:00,Canada,M,52,38,Other,Signal Violation,Seatbelt,0,Vehicle Search,Warning,1,16-30 Min,1,RJ34ZS4317
2020-01-19,00:40:00,Canada,M,25,48,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Arrest,1,0-15 Min,1,WB72WN9263
2020-01-19,00:41:00,India,F,54,63,Black,Seatbelt,Speeding,1,Vehicle Search,Arrest,1,16-30 Min,1,KA97PZ2817
2020-01-19,00:42:00,Canada,F,59,31,Other,Other,DUI,1,Frisk,Warning,0,30+ Min,1,KA14WH1973
2020-01-19,00:43:00,India,M,30,56,Other,Speeding,DUI,0,Frisk,Ticket,0,30+ Min,0,KA85BU9197
2020-01-19,00:44:00,USA,M,42,21,White,Other,Signal,0,Vehicle Search,Arrest,0,16-30 Min,0,RJ93XK3238
2020-01-19,00:45:00,India,M,32,21,Hispanic,Other,DUI,1,Vehicle Search,Warning,1,30+ Min,0,UP78KA8447
2020-01-19,00:46:00,India,M,69,23,White,Other,Signal,0,Vehicle Search,Ticket,1,30+ Min,1,DL27AW9771
2020-01-19,00:47:00,Canada,F,47,70,Asian,Other,DUI,1,Vehicle Search,Warning,1,30+ Min,1,WB22IA1613
2020-01-19,00:48:00,Canada,M,45,25,Other,Signal Violation,Other,1,Frisk,Warning,1,30+ Min,0,GJ22PC4229
2020-01-19,00:49:00,India,M,67,43,White,Drunk Driving,DUI,0,Frisk,Warning,0,0-15 Min,0,RJ13TB7680
2020-01-19,00:50:00,Canada,M,49,76,Hispanic,Seatbelt,Signal,1,Frisk,Warning,0,16-30 Min,1,MH83DB8980
2020-01-19,00:51:00,India,M,64,31,Black,Speeding,Other,0,Frisk,Ticket,1,16-30 Min,0,TN84RS8552
2020-01-19,00:52:00,Canada,M,59,76,Black,Speeding,DUI,0,Frisk,Warning,1,30+ Min,1,WB88FN7694
2020-01-19,00:53:00,India,M,73,48,Hispanic,Signal Violation,Signal,0,Frisk,Ticket,0,30+ Min,0,RJ83HC2587
2020-01-19,00:54:00,India,F,36,50,Other,Drunk Driving,Speeding,0,Frisk,Warning,1,30+ Min,0,MH23XV6359
2020-01-19,00:55:00,USA,F,25,65,Black,Speeding,Signal,1,Frisk,Warning,1,30+ Min,0,RJ26MW6313
2020-01-19,00:56:00,India,M,20,42,Hispanic,Seatbelt,Speeding,1,Vehicle Search,Arrest,0,30+ Min,0,KA76VV6020
2020-01-19,00:57:00,USA,F,37,58,Hispanic,Signal Violation,Other,0,Vehicle Search,Arrest,1,16-30 Min,1,TN51SX1321
2020-01-19,00:58:00,Canada,M,69,44,Hispanic,Other,Seatbelt,0,Vehicle Search,Ticket,0,0-15 Min,1,UP83FD3150
2020-01-19,00:59:00,Canada,F,79,56,Black,Seatbelt,Signal,1,Frisk,Ticket,1,0-15 Min,1,TN72BL3234
2020-01-19,01:00:00,Canada,M,22,32,Other,Speeding,Other,0,Vehicle Search,Arrest,0,0-15 Min,0,KA39TD9735
2020-01-19,01:01:00,USA,M,52,26,Other,Other,Signal,1,Vehicle Search,Ticket,0,0-15 Min,0,WB86MC6661
2020-01-19,01:02:00,USA,M,23,39,Black,Drunk Driving,Other,0,Vehicle Search,Arrest,0,30+ Min,0,WB41HK4614
2020-01-19,01:03:00,USA,M,70,19,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Warning,0,30+ Min,1,MH61ZA8320
2020-01-19,01:04:00,Canada,F,31,70,Other,Speeding,DUI,0,Frisk,Arrest,1,0-15 Min,1,KA66EW7833
2020-01-19,01:05:00,Canada,M,46,44,White,Other,Other,1,Frisk,Warning,1,30+ Min,0,RJ76AD9858
2020-01-19,01:06:00,Canada,F,54,24,Other,Speeding,DUI,0,Frisk,Warning,1,16-30 Min,1,KA56CC5300
2020-01-19,01:07:00,India,M,27,31,Black,Seatbelt,DUI,1,Frisk,Arrest,0,0-15 Min,1,MH90IY8550
2020-01-19,01:08:00,USA,F,32,60,White,Seatbelt,Speeding,1,Frisk,Ticket,1,0-15 Min,0,TN85PH8894
2020-01-19,01:09:00,USA,F,52,24,White,Seatbelt,Signal,0,Frisk,Warning,0,16-30 Min,0,WB42YO5492
2020-01-19,01:10:00,India,F,48,43,Hispanic,Signal Violation,Signal,0,Frisk,Arrest,1,30+ Min,0,GJ78BM6392
2020-01-19,01:11:00,India,F,48,43,White,Seatbelt,Signal,1,Frisk,Ticket,1,30+ Min,0,WB32CQ6464
2020-01-19,01:12:00,India,M,26,39,Black,Seatbelt,Seatbelt,0,Frisk,Ticket,1,30+ Min,0,MH69DU8749
2020-01-19,01:13:00,India,M,19,58,Asian,Other,Speeding,1,Vehicle Search,Warning,0,30+ Min,1,UP32CS5188
2020-01-19,01:14:00,Canada,M,60,42,Other,Seatbelt,DUI,1,Frisk,Warning,1,16-30 Min,0,WB44GC3358
2020-01-19,01:15:00,India,F,48,50,Hispanic,Signal Violation,DUI,1,Frisk,Arrest,1,16-30 Min,0,DL85LH1384
2020-01-19,01:16:00,USA,F,45,33,Black,Drunk Driving,Speeding,0,Vehicle Search,Ticket,1,30+ Min,0,DL55OO9445
2020-01-19,01:17:00,Canada,M,52,59,Asian,Seatbelt,Other,0,Vehicle Search,Arrest,1,0-15 Min,0,UP51IE6272
2020-01-19,01:18:00,Canada,F,42,34,Black,Speeding,Signal,1,Frisk,Arrest,0,0-15 Min,1,UP63PE3493
2020-01-19,01:19:00,USA,M,25,43,Black,Signal Violation,DUI,0,Vehicle Search,Arrest,0,0-15 Min,0,GJ75WF5658
2020-01-19,01:20:00,Canada,F,34,66,White,Drunk Driving,Other,1,Vehicle Search,Ticket,1,0-15 Min,1,TN74YR6719
2020-01-19,01:21:00,India,M,47,72,White,Other,Speeding,0,Frisk,Arrest,1,30+ Min,0,MH58BS3165
2020-01-19,01:22:00,India,F,34,48,White,Seatbelt,Speeding,0,Frisk,Warning,1,0-15 Min,1,KA34PV9852
2020-01-19,01:23:00,India,M,33,74,Hispanic,Seatbelt,DUI,0,Vehicle Search,Ticket,0,0-15 Min,1,RJ17TW3307
2020-01-19,01:24:00,Canada,M,35,18,Asian,Other,Speeding,1,Vehicle Search,Warning,1,16-30 Min,1,UP68IG1922
2020-01-19,01:25:00,India,F,34,31,White,Other,Signal,0,Frisk,Warning,1,16-30 Min,1,KA91BC3780
2020-01-19,01:26:00,India,M,80,74,White,Speeding,DUI,1,Vehicle Search,Arrest,0,16-30 Min,1,UP42IM4405
